"Tabla de indicadores","","Fecha de descarga: 18-08-2017 (18:00:59)","","","","","","","","","","","","",""
"Pachuca, Hidalgo","Eficiencia global (%)","","","","","38","39.08","39.61","40.06","40.48","41.52","40.76","41.15","44.16","44.39"
"Abasolo, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Cd. Manuel Doblado, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Cuautla, Morelos","Eficiencia global (%)","","","","13.47","12.55","13.07","12.77","23.25","","","","16.5","18.98","18.7"
"Huanímaro, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Piedras Negras, Coahuila","Eficiencia global (%)","45.2","40.48","42.24","37.42","36.21","40.32","39.89","40.09","41.08","39.47","52.07","47.67","50.09","49.27"
"Acuña, Coahuila","Eficiencia global (%)","40.86","36.9","41.04","37.77","68.47","69.65","","","","49.96","37.93","35.99","38.3","41.26"
"Sabinas, Coahuila","Eficiencia global (%)","","","11.79","49.62","47.58","49.96","47.37","45.95","","","","","",""
"Iguala, Guerrero","Eficiencia global (%)","","","","","","","","","","32.33","30.1","28.43","28.36","34.6"
"Tampico, Tamaulipas","Eficiencia global (%)","","","42.9","50.4","49.88","46.11","44.28","43.28","48.69","56.31","46.71","55.11","41.3","48.11"
"Reynosa, Tamaulipas","Eficiencia global (%)","38.84","67.79","51.2","48.14","43.89","42.83","","","","28.42","23.96","21.92","23.97","22.28"
"Los Mochis, Sinaloa","Eficiencia global (%)","","53.68","52.84","52.76","57.27","53.33","54.25","50.1","60.79","41.9","47.02","48.92","44.05","44.17"
"Manzanillo, Colima","Eficiencia global (%)","","","","35.37","32.65","","","","","34.4","28.91","31.71","29.97",""
"Puerto Vallarta, Jalisco","Eficiencia global (%)","57.85","62.11","","68.14","70.04","74.15","72.89","71.36","66.11","68.66","","67.82","67.52",""
"Hidalgo del Parral, Chihuahua","Eficiencia global (%)","67.05","66.8","47.07","53.63","57.23","","61.89","60.81","53.4","55.53","58.11","51.09","49.4",""
"José María Morelos, Quintana Roo","Eficiencia global (%)","","","15.21","","16.92","20.75","23.32","26.39","","","","","","28.87"
"Bacalar, Quintana Roo","Eficiencia global (%)","","","","","","","","","","","23.77","","","14.43"
"Kantunilkin, Quintana Roo","Eficiencia global (%)","","","","","22.96","32.45","","","","","","","",""
"Monclova-Frontera, Coahuila","Eficiencia global (%)","47.1","45.42","38.37","40.54","40.86","21.93","20.71","23.56","29.67","32.25","28.55","30.33","30.13",""
"Colima, Colima","Eficiencia global (%)","","","","","","38.19","34.75","27.88","27.72","34.14","","","32.69","32.77"
"Parras, Coahuila","Eficiencia global (%)","","","","","36.5","31.8","45.79","36.3","37.48","37.87","36.34","32.85","33.17","30.72"
"Ocampo, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Pénjamo, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Ixmiquilpan, Hidalgo","Eficiencia global (%)","","","","","","","","","","","","","",""
"Cuauhtémoc, Chihuahua","Eficiencia global (%)","54.4","52.86","53.23","52.57","52.51","56.03","60.72","58.27","55.73","47.72","52.07","53.77","","28.63"
"Temixco, Morelos","Eficiencia global (%)","47.71","51.56","47.96","48.51","49.68","59.17","63.75","","67","56","52","49.79","",""
"Cuernavaca, Morelos","Eficiencia global (%)","","","","","","","","","","","","","",""
"Emiliano Zapata, Morelos","Eficiencia global (%)","","","","","","55.48","69.34","65.98","64.8","57.67","","","",""
"Xochitepec, Morelos","Eficiencia global (%)","","","","","","","","","","","","","",""
"San Diego de la Unión, Guanajuato","Eficiencia global (%)","","","","","","","","","","41.82","67.52","40.59","",""
"Campeche, Campeche","Eficiencia global (%)","65.55","67.04","70.55","51.98","48.26","53.93","56.98","","","","","","",""
"Cd. Carmen, Campeche","Eficiencia global (%)","","","","","","24.7","31.26","27.92","26.2","28.88","","29.11","19.89","41.77"
"Villahermosa, Tabasco","Eficiencia global (%)","","","","","","","","","","","","","39.65","39.65"
"Chapala, Jalisco","Eficiencia global (%)","","","","","","","","","","","","","",""
"Comitán de Domínguez, Chiapas","Eficiencia global (%)","","","","","","","","","","","","","",""
"Cuautitlán Izcalli, México","Eficiencia global (%)","","","","","","","","","","","","","","23.71"
"Delicias, Chihuahua","Eficiencia global (%)","49.03","60.45","","52.85","68.79","59","54.72","54.01","64.05","59.05","36.39","40.73","46.48","46"
"Cd. Mante, Tamaulipas","Eficiencia global (%)","","","52.05","52.88","58.57","51.08","50.54","45.84","50.17","38.24","36.4","40.06","36.29","36.8"
"Ixtapaluca, México","Eficiencia global (%)","","","","","","","","","","","","","",""
"Matehuala, San Luis Potosí","Eficiencia global (%)","48.76","47.91","48.23","51.63","49.79","52.57","46.48","47.16","43.29","42.11","","48.16","33.61","47.58"
"Morelia, Michoacán","Eficiencia global (%)","","","","","","","33.57","33.96","33.95","32.1","36.8","38.1","37.75","34.82"
"Moroleón, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Naucalpan, México","Eficiencia global (%)","","","","","62.68","56.73","60.28","62.01","47.82","51.75","37.98","55.33","20.96","33.72"
"Navolato, Sinaloa","Eficiencia global (%)","","","27.43","28.73","29.2","31.38","","","45.66","45.32","52.73","50.5","","65.68"
"Poza Rica, Veracruz","Eficiencia global (%)","36.35","38.78","49.45","49.25","40.92","52.52","51.19","50.62","","","34.37","36.43","36.49","34.93"
"San Luis de la Paz, Guanajuato","Eficiencia global (%)","","","","","","","33.24","55.21","77.1","43.8","","16.64","",""
"San Luis Potosí, San Luis Potosí","Eficiencia global (%)","","22.46","27.45","29.12","34.35","32.06","34.2","33.48","33.5","32.23","34.12","","47.61","45.23"
"Silao, Guanajuato","Eficiencia global (%)","","","24.96","50.97","54.6","49.14","44.17","33.13","32.9","39.58","","33.17","47.71","35.17"
"Tulancingo, Hidalgo","Eficiencia global (%)","","","","","","","","","","","","","",""
"Tuxpam, Veracruz","Eficiencia global (%)","19.26","10.3","","17.36","15.5","14.51","19.74","20.37","25.78","27.58","31.66","28.59","25.24","29.87"
"Valle de Santiago, Guanajuato","Eficiencia global (%)","46","57.12","38.41","35.62","39.17","55.23","40.37","","","","","","",""
"Santa María del Tule, Oaxaca","Eficiencia global (%)","63.69","63.89","","66.98","67.06","67.22","68.4","69.44","73.91","73.66","74.49","74.4","66.24","69.31"
"Sta. C. de J. Rosas, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Tarimoro, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","32.21",""
"Apizaco, Tlaxcala","Eficiencia global (%)","","","","","","","","50.65","","","","","",""
"Dolores Hidalgo, Guanajuato","Eficiencia global (%)","","59.49","","38.93","40.72","42.34","41.24","44.13","47.72","45.24","50.16","49.78","",""
"La Paz, México","Eficiencia global (%)","","","","","","","","","","","","","",""
"Nicolás Romero, México","Eficiencia global (%)","","24.99","25.52","26.03","","27.05","28.04","29.14","25.39","27.7","29.61","31.85","26.67","31.14"
"San Miguel Allende, Guanajuato","Eficiencia global (%)","","31.01","30.88","29.36","23.04","25.63","26.96","23.64","30.73","33.5","35.53","36.33","",""
"Valparaíso, Zacatecas","Eficiencia global (%)","51.01","47.53","47.53","47.53","29.02","","","47.61","54.31","56.96","66.39","46.13","53.47",""
"Coatzacoalcos, Veracruz","Eficiencia global (%)","","","","","","","","","","35.82","34.32","42.87","55.85","55.85"
"Nuevo Casas Grandes, Chihuahua","Eficiencia global (%)","","55.24","62.82","","70.39","72.88","71.11","","55.21","61.08","58.44","58.73","",""
"Chilpancingo, Guerrero","Eficiencia global (%)","","","","","","","","","51.52","21.85","","","","53.75"
"Ciudad de México, Distrito Federal","Eficiencia global (%)","35.94","35.91","35.1","34.11","34.22","33.81","34.26","34.37","22.19","28.77","37.24","39.54","38.41","38.29"
"Metepec, México","Eficiencia global (%)","","","","","","","","","","","","","",""
"Atlixco, Puebla","Eficiencia global (%)","","","","","","","","","","","","","43.36","42.32"
"Huamantla, Tlaxcala","Eficiencia global (%)","","","","","","","","","","","","24.99","",""
"Camargo, Chihuahua","Eficiencia global (%)","","","30.88","","67.66","70.29","74","","52.68","41.6","","58.91","55.61",""
"Balancán, Tabasco","Eficiencia global (%)","","","","","","","50.75","50.9","50.9","52.47","42.71","45.2","22.41","22.41"
"Tulum, Quintana Roo","Eficiencia global (%)","","","","","","","","46.42","50.52","","","","",""
"Tamazunchale, San Luis Potosí","Eficiencia global (%)","","","","","","","","","","23.91","16.04","","",""
"Calvillo, Aguascalientes","Eficiencia global (%)","","","","","","","","","","","","33.52","32.85","32.22"
"Acámbaro, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Apaseo el Alto, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Apaseo el Grande, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Cortázar, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","60.29",""
"Jaral de Progreso, Guanajuato","Eficiencia global (%)","","","","53.46","58.17","51.84","49.71","41.3","43.65","42.72","37.74","37.99","",""
"Purísima del Rincón, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Romita, Guanajuato","Eficiencia global (%)","","","","","","","","","","38.28","50.74","31.7","",""
"Salvatierra, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"San Francisco del Rincón, Guanajuato","Eficiencia global (%)","","","","","","","","","","42.2","48.92","33.84","",""
"San Felipe, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","45.94",""
"San José Iturbide, Guanajuato","Eficiencia global (%)","","","","","","","","","","72.49","58.49","51.52","",""
"Uriangato, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Villagrán, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Progreso, Yucatán","Eficiencia global (%)","","","","","","","","","","","","","",""
"Aguililla, Michoacán","Eficiencia global (%)","","","","","","","","","","","","","",""
"Papantla, Veracruz","Eficiencia global (%)","","","27.17","29.14","28.21","20.55","22.94","25.61","25.45","36.46","34.73","41.91","34.69","29.3"
"Tacámbaro, Michoacán","Eficiencia global (%)","","","","","","","","","","","","","",""
"Río Blanco, Veracruz","Eficiencia global (%)","","","","","","","","","","","","","",""
"Cosamaloapan, Veracruz","Eficiencia global (%)","","","","","","","","","","","","","16.5",""
"Charo, Michoacán","Eficiencia global (%)","","","","","","","","","","","","","",""
"Santiago Maravatío, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Jerécuaro, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Comonfort, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Coroneo, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Tarandacuao, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Doctor Mora, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"Cuerámaro, Guanajuato","Eficiencia global (%)","","","","","","","","","","","","","",""
"San Martín Texmelucan, Puebla","Eficiencia global (%)","","","","","","","","","41.34","","40.8","38.67","38.61","36.62"
"Ciudad Guzmán, Jalisco","Eficiencia global (%)","","","","","","","","","","","26.23","36.33","38.43",""
"Pánuco, Veracruz","Eficiencia global (%)","","","","","","","","","28.19","34.88","26.08","41.32","21.59","30.37"
"Cancún, Quintana Roo","Eficiencia global (%)","","","","","","","","","","","","","",""
"Acayucan, Veracruz","Eficiencia global (%)","","","","","","","","","","","","","",""
"La Piedad, Michoacán","Eficiencia global (%)","","","","","","","58.59","60.49","75.37","68.34","75.37","77.95","75.2","74.85"
"Zacatlán, Puebla","Eficiencia global (%)","","","","","36.81","39.36","37.28","38.48","38.65","40.87","41.18","","40.56","43.04"
"Altamira, Tamaulipas","Eficiencia global (%)","","","38.89","41.88","","","24.61","37.59","35.06","31.95","35.19","","",""
"Cd. Hidalgo, Michoacán","Eficiencia global (%)","","","","","","","","","","","","","",""
"Coacalco, México","Eficiencia global (%)","","","","","","","","","","","","","",""
"Ecatepec, México","Eficiencia global (%)","","","","","","","","","","","","","",""
"Erongaricuaro, Michoacán","Eficiencia global (%)","","","","","","","","","","","","","",""
"Huatabampo, Sonora","Eficiencia global (%)","","","","","","","","","","","","","",""
"Tecate, Baja California","Relación costo - tarifa","","","","","","","","","","1.02","0.97","1.01","0.62","0.6"
"Tijuana, Baja California","Relación costo - tarifa","","1.96","1.98","1.84","1.78","1.87","1.54","1.01","1.04","0.97","1.7","1.73","1.53","1.56"
"Ensenada, Baja California","Relación costo - tarifa","","","","","","","2.67","2.24","0.86","0.68","0.79","0.72","0.79","0.67"
"Mexicali, Baja California","Relación costo - tarifa","0.46","0.6","0.58","0.52","0.6","0.66","0.55","0.61","0.5","0.66","0.68","0.72","0.81","0.79"
"Torreón, Coahuila","Relación costo - tarifa","1.7","1.52","1.45","1.5","1.51","1.42","1.38","1.54","1.48","1.49","0.94","1.35","1.39","1.72"
"Saltillo, Coahuila","Relación costo - tarifa","","","","","","1.48","1.49","1.48","1.5","1.45","1.43","1.19","6.74","8.62"
"Irapuato, Guanajuato","Relación costo - tarifa","","","","","1.9","1.88","1.73","2.09","1.69","1.1","","","",""
"Celaya, Guanajuato","Relación costo - tarifa","","","","1.67","","1.52","1.51","2.08","1.89","1.99","1.98","2.13","1.73","1.84"
"Toluca, México","Relación costo - tarifa","","","","","2.68","3.44","2.66","2.75","3.83","4.09","2.34","3.21","",""
"Atlacomulco, México","Relación costo - tarifa","","","","","","","","3.24","21.93","13.81","","6.53","12.02",""
"Monterrey, Nuevo León","Relación costo - tarifa","","","","","29.03","25.69","26.82","28.48","28.31","","","","",""
"Puebla, Puebla","Relación costo - tarifa","0.68","0.53","0.29","0.49","0.76","1.02","0.3","0.62","0.7","0.64","1.02","1.12","2.26","2.94"
"Izucar de Matamoros, Puebla","Relación costo - tarifa","","2.13","2.16","2.05","1.31","1.32","1.11","1.2","0.8","0.6","25.67","22.32","25.66","26.23"
"San Juan del Río, Querétaro","Relación costo - tarifa","0.87","0.83","0.85","0.9","0.85","0.85","0.96","1.42","1.26","1.29","0.97","0.59","0.65","0.75"
"Othón P. Blanco - Chetumal, Quintana Roo","Relación costo - tarifa","","","","","","","","0.99","1","1.47","1.41","","28.53","27.78"
"Culiacán, Sinaloa","Relación costo - tarifa","0.79","0.74","0.7","0.78","0.76","0.69","0.69","0.73","0.72","0.64","0.6","0.74","0.73","0.67"
"Guaymas, Sonora","Relación costo - tarifa","","","","","","","25.29","","","1.1","0.98","0.49","1.36","0.91"
"Córdoba, Veracruz","Relación costo - tarifa","1.99","2.3","1.93","1.88","1.7","1.81","1.72","1.54","1.55","1.56","0.68","1.37","1.22","1.17"
"Martínez de la Torre, Veracruz","Relación costo - tarifa","","","","","","1.05","1.02","0.85","0.92","0.94","0.87","0.85","1.19","1.67"
